,budget,genres,id,keywords,original_language,popularity,production_companies,production_countries,date,revenue,runtime,title,vote_average,vote_count,actor,director
4349,1000000,Drama|Action|Western|Music|Romance,39833,civil war,en,1.444258,Twentieth Century Fox Film Corporation,United States of America,1956-11-15,9000000,89.0,Love Me Tender,5.5,21,Vance Reno|Cathy Reno|Clint Reno|Mr. Siringo|Brett Reno|Mike Gavin|Martha Reno|Maj. Kincaid|Ray Reno|Ed Galt|Mr. Kelso|Mr. Davis|Pardee Fleming|Confederate Soldier,Robert D. Webb
4350,1000000,Documentary,1781,climate change|greenhouse effect|climate|earth|global warming|politics|truth|crisis|nature|environment|science|audience,en,14.139004000000002,Lawrence Bender Productions|Paramount Classics|Participant Media,United States of America,2006-01-24,46243000,100.0,An Inconvenient Truth,6.7,251,Himself|(voice)|Himself (archive footage)|Himself (archive footage)|Himself (archive footage),Davis Guggenheim
4351,1000000,Action|Drama|History|War,18712,sergeant|iwo jima,en,3.8510000000000004,Republic Pictures (I),United States of America,1949-12-14,7800000,100.0,Sands of Iwo Jima,6.2,33,Sgt John M Stryker|Pfc Peter Conway|Allison Bromley|Pfc Al Thomas|Pfc. Benny Regazzi|Pfc. Charlie Bass|Pfc. 'Handsome' Dan Shipley|Cpl. Robert Dunne / Narrator|Mary|Pfc. Soames|Pfc. George Hellenpolis|Pfc. Frank Flynn|Pfc. Eddie Flynn|Pfc. Harris|Pvt. 'Sky' Choynski|Capt. Joyce|Pvt. Mike McHugh|Pvt. Sid Stein|Pvt. L.D. Fowler Jr.|Colonel D. M. Shoup|Lt. Col. H. P Crowe|Captain Harold G. Schrier|Pfc Rene A Gagnon|Pfc Ira H. Hayes|PM3c John H. Bradley|Marine|Wounded Marine|Marine|Marine|Tall Girl|USO Woman|Officer|Colonel in Staff Car|Lt. Baker|Marine|Forrestal|Scared Marine|Marine|Marine|Sailor|Bartender|Waiter in Bar|USO Woman|Marine|Marine|Grenade Instructor|Marine|Lt. Thompson|USO Woman,Allan Dwan
4352,0,Documentary|Music,7944,new york|film director|legend|song|public|rolling stones|rock|guest|music video|music|concert|theatre milieu|performance,en,2.162522,Concert Promotion International|Shangri-La Entertainment,United Kingdom|United States of America,2008-02-07,0,122.0,Shine a Light,7.2,44,Himself|Himself|Himself|Himself|Herself|Himself|Himself|Dorothy Howell|Blondie Chaplin|Tim Ries|Michael Davis|Kent Smith|Himself,Martin Scorsese
4353,5000000,Action|Adventure|Horror|Thriller,171424,chile|gore|jungle|extreme violence|cannibal|south america,en,17.845160999999997,Worldview Entertainment|Dragonfly Entertainment|Sobras International Pictures|Top Hat Releasing|BH Tilt,Canada|Chile|United States of America,2014-09-04,6833445,100.0,The Green Inferno,5.0,349,Justine|Alejandro|Kaycee|Daniel|Amy|Samantha|Carlos|Stoner|Jonah|Kara|Brooke|The Bald Headhunter|Cody|Protestor|Charles|The Village Elder|Village Girl|Guard Leader|Scott|Teacher|Elder's Assistant,Eli Roth
4354,0,Drama|Romance|Family,361475,gay,en,0.42583000000000004,British Film Institute (BFI)|Amaro Films|Connectic Studio|Motion Group Pictures,France|United Kingdom,2016-05-20,0,109.0,Departure,7.5,12,Beatrice|Elliot|Clément|Philip|Sally|François,Andrew Steggall
4355,1000000,Drama|Romance|Comedy,113947,cat|virgin|narration|wheelchair|graduation|sexual arousal|judaism|power outage|intimate|catholic church|sexual awakening|male virgin|woman crying|sponge bath|catholic priest|jealous husband|iron lung|sex surrogate|polio|crying woman|polio victim|jewish man|true life character|gurney|sexual pleasure|pity sex|jewish convert|handicap sex|sexual exploration|naked woman|thrift store,en,9.115486,Rhino Films|Such Much Films,United States of America,2012-05-02,9138338,98.0,The Sessions,6.6,179,Mark O'Brien|Cheryl Cohen Greene|Father Brendan|Vera|Amanda|Rod|Dr. Laura White|Josh|Amanda|Susan|Clerk|Joan|Carmen|Greg|Tony|Matt|ER Doctor|Ambulance Driver|Mikvah Lady,Ben Lewin
4356,0,Documentary,18570,food industry|monsanto|organic food|sustainable|griculture|corn,en,15.017161999999999,Magnolia Pictures,United States of America,2008-09-07,0,94.0,"Food, Inc.",7.4,217,Himself|Himself|Himself - National Chicken Council|Himself - Tyson Grower|Herself - Perdue Grower,Robert Kenner
4357,0,Drama,83860,adoption|college,en,1.86221,,United States of America,2011-10-30,5355847,107.0,October Baby,6.8,35,Hannah|Jason|Beach Cop|Jacob,Andrew Erwin|Jon Erwin 
4358,0,Comedy|Drama|Romance,41469,independent film,en,1.334481,,United States of America,1998-08-21,0,96.0,Next Stop Wonderland,6.0,20,Erin Castleton|Sean|Piper Castleton|Alan Monteiro|Rory,Brad Anderson
4359,0,Drama,244772,new york|adultery|confession|brother sister relationship|infidelity|bisexuality|rejection|cowardice|reunion|death of father|mother daughter relationship|lesbian|in the closet|teacher student relationship|mother son relationship|lgbt|gay lead character|gay brother|estrangement|fraternal twins|new ager|twin synchronization,en,15.699363,Duplass Brothers Productions|Venture Forth,United States of America,2014-01-18,5284309,90.0,The Skeleton Twins,6.7,292,Maggie Dean|Milo Dean|Lance|Rich|Billy|Judy|Carlie|Waiter (uncredited)|Dr. Linda Essex|Young Maggie|Young Milo|Eric|Cullen|Store Manager|Security Officer|Police Officer,Craig Johnson
4360,0,Drama|Thriller,50837,sexual abuse|cult|boundary violations|mumblegore,en,17.806082,Cunningham & Maybach Films|FilmHaven Entertainment|BorderLine Films|This Is That Productions,United States of America,2011-10-21,3538446,101.0,Martha Marcy May Marlene,6.7,277,Martha|Ted|Patrick|Lucy|Watts|Katie|Sarah|Zoe|Max|Bartender|Man in Home #1|Man in Home #2|Cult Member|Cult Member,Sean Durkin
4361,0,Comedy|Romance,248774,independent film|woman director,en,10.12895,Sundial Pictures|Votiv Films|Rooks Nest Entertainment|A24,United States of America,2014-06-06,3123963,83.0,Obvious Child,6.7,187,Donna Stern|Max|Nellie|Ryan|Gene|Jacob|Nancy|Joey|Dr. Bernard|Waiter|Stand-Up|Sam|Cabbie|Female|Female #2|Lacey|Nurse|Patient|Extra: Outside Ryan's|Extra: Outside Ryan's|Extra: Italian Restaurant|Extra: Italian Restaurant|Extra: Italian Restaurant|Extra: Italian Restaurant|Extra: Italian Restaurant|Extra: Italian Restaurant|Extra: Italian Restaurant|Extra: Italian Restaurant|Extra: Italian Restaurant|Extra: Italian Restaurant|Extra: Italian Restaurant|Extra: Italian Restaurant|Extra: Italian Restaurant|Extra: Italian Restaurant|Extra: Planned Parenthood|Extra: Planned Parenthood|Extra: Planned Parenthood|Extra: Planned Parenthood|Extra: Planned Parenthood|Extra: Planned Parenthood|Extra: Planned Parenthood|Extra: Planned Parenthood|Extra: Planned Parenthood|Extra: Planned Parenthood|Extra: Planned Parenthood|Extra: Planned Parenthood|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club|Extra: Bar / Comedy Club,Gillian Robespierre
4362,0,Drama,10183,human trafficking|woman director,en,4.805651,Cohen Media Group|Harwood Hunt Productions,United States of America,2008-08-01,0,97.0,Frozen River,6.7,99,Ray Eddy|Lila Littlewolf|TJ|Bernie Littlewolf|Guy Versailles|Jimmy|Ricky|Trooper Finnerty|Jacques Bruno,Courtney Hunt
4363,1000000,Documentary|Music,159014,,en,5.247955999999999,Tremolo Productions,United States of America,2013-06-14,0,89.0,20 Feet from Stardom,7.4,85,Herself|Himself|Himself|Herself|Himself|Himself|Herself|Himself|Herself|Herself|Himself|Herself|Herself|Herself|Herself,Morgan Neville
4364,1000000,Drama|Romance,32456,love|revenge|loft|analingus|actor,en,4.86805,Fox Searchlight Pictures,United States of America,1997-09-07,2057193,84.0,Two Girls and a Guy,5.4,24,Blake Allen|Lou|Carla|Tommy|Carol,James Toback
4365,0,Comedy|Drama|Romance,49963,independent film|woman director,en,0.36731199999999997,Channel Four Films|Pandora Filmproduktion|Zenith Entertainment|Good Machine|Mikado Film|Electric|TEAM Communications Group,Germany|United Kingdom|United States of America,1996-07-17,0,86.0,Walking and Talking,6.6,7,Amelia|Laura|Andrew|Peter|Young Amelia|Young Laura|Betsy|Frank|Bill|Andrew's Mom,Nicole Holofcener
4366,1000000,Documentary,13508,energy supply|automobile industry|independent film,en,5.3231839999999995,Electric Entertainment|Plinyminor|Papercut Films,United States of America,2006-08-04,1678874,92.0,Who Killed the Electric Car?,7.2,59,Narrator|Himself|Himself,Chris Paine
4367,1000000,Comedy|Drama|Romance,22597,gay|roommate|male friendship|in vitro fertilisation|romantic comedy|lesbian relationship|gay relationship|gay interest,en,3.4241580000000003,,United States of America,2000-02-01,1744858,94.0,The Broken Hearts Club: A Romantic Comedy,6.3,25,Patrick|Dennis|Howie|Benji|Cole|Larry|Female Shopper|Mickey|Jack|Leslie|Anne|Marshall|Taylor|Josephine|Kevin,Greg Berlanti
4368,1000000,Comedy|Horror|Thriller|Mystery|Fantasy,9707,john f. kennedy|elvis presley,en,9.954848,MGM|Silver Sphere Corporation,United States of America,2002-06-09,0,92.0,Bubba Ho-tep,6.7,191,Elvis|Jack|The Nurse|Callie|Bubba Ho-tep|Elderly Woman|Kemosabe|Rest Home Administrator|Hearse Driver|Hearse Driver|Elvis' Roommate|Room Nurse|Attending Nurse|Iron Lung Lady|Baby,Don Coscarelli
4369,1,Drama,37532,independent film,en,0.29245,,,1998-10-07,0,100.0,Slam,6.7,7,Ray Joshua|||,Marc Levin
4370,1000000,Crime|Drama|Mystery|Thriller,26791,,en,0.28008299999999997,Main Street Movie Company,United States of America,2001-03-30,852206,119.0,Brigham City,7.3,4,Sheriff|Terry|Stu,Richard Dutcher
4371,1000000,Drama|Foreign|Romance,56666,suicide|loss of brother|laughing|jihad|love|racial tension,hi,0.043023,,India,2000-09-08,623791,170.0,Fiza,6.1,7,||||||||||,Khalid Mohammed
4372,1000000,Comedy,8675,pornography|sex|secret|fight|star|superhero|independent film|wedding|crime|mormon|woman director|sidekick|henchmen,en,5.06516,Kuzui Enterprises|Avenging Conscience|Focus Features,Japan|United States of America,1997-09-06,0,94.0,Orgazmo,6.2,115,Joe Young / Orgazmo|Ben Chapleski|Dave the Lighting Guy|Clark|Maxxx Orbison|Lisa|Rodgers|A-Cop|Jimmy the Fish|Guy White Giant Cock|Guy Black Giant Cock|Porn Star|Sancho|Candi|G Fresh - Sushi Bar Owner|Nurse|Georgi|Saffi|Tommy the Shark|Randy the Guppy|Porno Film Crew|Video Store Clerk|Nasuko,Trey Parker
4373,0,Drama|Romance,13132,southern usa|small town|virgin|independent film|best friend,en,3.65924,Sony Pictures Classics,United States of America,2003-08-01,0,108.0,All the Real Girls,5.9,30,Paul|Noel|Bust-Ass (as Danny R. McBride)|Bo|Mary-Margaret|Tip|Elvira|Noel's other friend,David Gordon Green
4374,0,Comedy,47686,independent film,en,0.9483159999999999,,United States of America,1997-01-01,0,97.0,Dream with the Fishes,7.7,10,Terry|Nick|Aunt Elise|Don|Aunt Elise,
4375,1000000,Drama,46989,independent film|woman director,en,0.6726949999999999,,,2002-01-11,464000,92.0,Blue Car,6.7,13,Diane|Megan Denning (Meg)|Auster|Delia|Pat|Lily|Georgia|Rob|Dad|Don|Boy in Class|Georgia's Mom|Blonde Girl|Priest|Mr. Kastran,Karen Moncrieff
4376,0,Drama,192132,high school|soccer|teenager|older man younger woman relationship|teenage sexuality|woman director,en,16.570708,Tribeca Film,United States of America,2014-05-09,0,100.0,Palo Alto,6.4,348,April|Teddy|Fred|Mr. B|Emily|Stewart|Archie|Mitch|Raquel|Sally|Chrissy|Anthony|Mr. Wilson|Mrs. Ganem|Shauna|Jane|Ivan|Jack O|Seth|Luke|Girl at Party|Sally's Friend|Michael|Police Officer|Emma|Sherry|Court Clerk Woman|Pam|Art Student #1|Art Student #2|Jake|Judy|Janice|Joy|Tanya|Brittney|Mrs. Stevenson|Elderly Woman|Mary|College Boy #1|College Boy #2,Gia Coppola
4377,0,Crime|Drama,24424,,he,0.51799,ARTE|Inosan|Das Kleine Fernsehspiel (ZDF)|Twenty Twenty Vision Filmproduktion GmbH,Israel|Germany,2009-09-17,0,120.0,Ajami,6.8,27,Nasri|Ilham|Shata|Abu-Lias|Sido|Malek|Binj|Omar|Anan|Hadir|Dando Ben David|Dando's sister|Dando's mother|Dando's father,Scandar Copti|Yaron Shani
4378,0,Comedy|Drama|Fantasy|Romance,13198,independent film|break-up|ex-boyfriend ex-girlfriend relationship|rolling a cigarette|autocide|record player|hypodermic needle|missing pet|head in oven|grocery store|arm in cast|gun in mouth|toast|listening to music,en,8.542921,No Matter Pictures,United Kingdom|United States of America,2006-01-24,0,88.0,Wristcutters: A Love Story,6.7,160,Zia|Mikal|Eugene|Desiree|Messiah|Kneller|Yan|Mike|Jim|Erik|Kid Kostya|Cop|Rachel|Nina|Tania|Nanuk|Kostya|Gas Station Attendant|Eugene's Mother|Pizza Delivery Guy,Goran Dukic
4379,0,Science Fiction|Drama,244267,independent film|eyes|molecular biologist,en,37.555398,Verisimilitude|Bersin Pictures|WeWork Studios,United States of America,2014-07-18,336472,106.0,I Origins,7.5,1063,Ian Gray|Karen|Sofi|Kenny|Priya Varma|Dr. Jane Simmons|Margaret Dairy|Darryl Mackenzie|Julie Dairy|Salomina|Baby Tobias|Baby Tobias|7-Eleven Attendant|Marriage Clerk|TV Anchor|Posh Waitress|Nurse|Waitress,Mike Cahill
4380,1000000,Comedy|Drama|Romance,21413,fantasy|enemy|sister|high school|battlefield|bully|teenager|strategy|addict,en,5.20209,Miramax Films|LivePlanet,United States of America,2003-08-22,0,79.0,The Battle of Shaker Heights,5.6,17,Kelly Ernswiler (as Shia La Beouf)|Bart Bowland|Tabby|Lance|Eve|Sarah|Abe|Harrison,Kyle Rankin|Efram Potelle
4381,1000000,Documentary,123678,corruption|war|indonesia,id,8.887411,Spring Films|Final Cut for Real|Piraya Film A/S|Novaya Zemlya,Denmark|Norway|United Kingdom,2012-08-31,444575,115.0,The Act of Killing,7.5,210,Himself|Himself|Himself|Himself|Himself|Himself|Himself|Himself|Himself|Himself,Joshua Oppenheimer|Christine Cynn|Anonymous
4382,1000000,Documentary,13362,taxi|afghanistan|guantanamo bay|torture chamber,en,0.7485649999999999,Jigsaw Productions,United Kingdom,2007-04-30,274661,106.0,Taxi to the Dark Side,6.6,53,Soldier - New York studio shoot reenactment|Himself - Torture Victim (as Moazzam Beg)|Himself - Captain|Narrator (voice),Alex Gibney
4383,1000000,Documentary,39183,new york|beckenbauer|pele,en,0.436148,,,2006-01-01,0,97.0,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,4.7,3,Himself (archive footage)|Himself|Himself|Himself|Himself|Himself|Himself|Himself|Himself|Himself|Himself|Himself (archive footage)|Himself|Narrator (Voice),Paul Crowder|John Dower
4384,0,Drama,62402,guyana|19th century,en,0.030253,,Guyana|United States of America,2004-09-24,0,120.0,Guiana 1838,2.8,3,||Laxman||Dhaniram||||Lallu|Chameli|Jagru||Thomas,Rohit Jagessar
4385,0,,206412,,en,0.6900890000000001,,,2000-05-14,0,90.0,Lisa Picard Is Famous,4.0,1,||||Sandra Bullock|||Spike Lee|Charlie Sheen|Mira|Penelope Ann Miller|Punk #2,Griffin Dunne
4386,1000000,Drama|Adventure|Documentary,201132,biography|antarctica,en,1.883947,Antzworks,New Zealand,2013-09-05,0,92.0,Antarctica: A Year on Ice,7.2,29,|||||||||Andrew Velman|Christine Powell,Anthony Powell
4387,650000,Documentary,251471,pop culture|fan culture|documentary|toys,en,1.631274,Global Emerging Markets (GEM)|HeLo,United States of America|Denmark,2015-07-31,0,93.0,A LEGO Brickumentary,6.4,55,Narrator (voice)|Erzähler (german voice),Kief Davidson|Daniel Junge
4388,1000000,Drama|Action,112456,skateboarding|forgiveness|sport|family relationships|aftercreditsstinger,en,0.341461,,,2012-06-01,0,114.0,Hardflip,4.7,5,Caleb|Jack|Bethany|Joey|Ryder|Jerry,Johnny Remo
4389,0,Thriller,20296,,en,0.8878209999999999,,India,2005-09-16,0,200.0,Chocolate: Deep Dark Secrets,3.4,6,"Advocate Krishan Pundit|Rocker|Chip|Deva|Pipi|Monsoon Iyer|Simran ""Sim"" Chopra|Anna",Vivek Agnihotri
4390,0,Mystery|Horror,25983,ritual|cult|independent film|human sacrifice|eclipse|satanic ritual|mumblegore,en,8.628485000000001,Glass Eye Pix|MPI Media Group,United States of America,2009-04-25,0,95.0,The House of the Devil,6.0,197,Samantha|Mrs. Ulman|Megan|Victor Ulman|Heather|Random Guy|Nurse|Mr. Ulman|Landlady,Ti West
4391,0,Comedy|Thriller|Crime,66195,swimming pool|tea kettle|conga line|spit in the face|convenience store robbery,en,6.507094,Splendid Film,United States of America,2010-07-01,14870,93.0,The Perfect Host,6.2,135,Warwick Wilson|John Taylor|Det. Morton|Cathy Knight,Nick Tomnay
4392,0,Comedy|Crime,16155,robbery|organized crime|gangster|safecracker|rosh hashanah,en,1.1907290000000001,October Films|Andell Entertainment|Blue Guitar Films,United States of America,1998-08-17,0,88.0,Safe Men,6.3,16,Sam|Eddie|Veal Chop|Frank|Mitchell|Big Fat Bernie Gayle|Hannah|Leo|Larry|Philip|Barber|Swoop|Sherry|Ira|Leflore,John Hamburg
4393,1000000,Romance|Drama|Crime,46727,racing car|growing up|scam|male prostitute,en,0.340019,"Golan-Globus Productions|Powers That Be Pictures|Magic Entertainment, Inc.|Miracle Entertainment",United States of America,1999-02-11,0,104.0,Speedway Junky,5.2,7,Johnny|Eric|Steve|Veronica|Wilma Price|Donna|Scooby|Kelley|Bud|J.T.|Russel|Pez Boy|Brentley Shaw|Ticket Man|Bombshell #1|Melanie|Raver Girl #1|Raver Boy|Bridget|Store Clerk|Sports Announcer #2|Raver Girl #2|Trish|Korean Man|Bombshell #2|Vera|Homeless Man|Old Timer|Teller|Overweight Man|Pete Price|Sports Announcer #1|Oreo|Security Guard|Mickey|TV Narrator|Travis|Rick|Skateboarder|Club Kid|Girl in Car,Nickolas Perry
4394,0,Comedy|Drama,55180,magazine|independent film|counter-culture|model|arrogance,en,0.678475,Byronic Pose Productions,United States of America,1998-09-23,0,98.0,The Last Big Thing,6.0,3,Simon Geist|Brent Benedict|Magda|Comic|Ist interviewer|Video producer|Band Leader,Dan Zukovic
4395,0,Action|Comedy,29015,superhero,en,9.055447000000001,Brillstein-Grey Entertainment|Mindfire Entertainment,United States of America,2000-09-22,0,82.0,The Specials,5.5,11,Nightbird|The Weevil|Amok|The Strobe|Minute Man|Ms. Indestructible|Alien Orphan|Deadly Girl|Mr. Smart|Eight|College Girl,Craig Mazin
4396,0,Comedy|Romance,91122,affection|woman director,en,0.10846800000000001,Duck Farm Films,,2009-09-19,0,118.0,16 to Life,4.4,5,Kate|Louise|Rene|Carson,Becky Smith
4397,1000000,Crime|Drama|Romance|Thriller,18206,obsession|hidden camera|stalker|independent film|invasion of privacy|voyeurism,en,2.175696,The Weinstein Company|Pin Hole Productions LLC,United States of America,2006-04-28,10018,78.0,Alone With Her,6.2,20,Doug|Amy (as Ana Claudia Talancon)|Jen|Matt (as Jonathan Trent)|Barrista|Cop (as Anthony Armatrading),Eric Nicholas
4398,1000000,Drama|Science Fiction,320146,virtual reality|black and white,en,1.50211,Ghost Robot|Greencard Pictures|Mathematic,United States of America,2016-03-11,0,97.0,Creative Control,5.4,25,David|Juliette|Wim|Sophie|Scott|Reggie Watts|Gary Gass|Govindas / Brett|Hollis|Reny|Becky|Gabe|Client|The Actor|Lucy|Teddy|Lauren|Homunculus Creative|Homeless Lady|Hipster Bartender|Emily|,Benjamin Dickinson
4399,1000000,Drama|Fantasy|Science Fiction,13856,hallucination|superhero|independent film,en,1.260314,Rival Pictures,United States of America,2006-01-30,7202,81.0,Special,6.6,32,Les|Joey|Everett|Dr. Dobson|Maggie|Ted Exiler|Steve|Jonas Exiler,Hal Haberman|Jeremy Passmore
4400,0,,219716,,en,0.547654,,,1999-03-19,0,96.0,Sparkler,0.0,1,Melba May|Dottie Delgato|Brad|Flint|Trent|Joel|Sherri|Wanda|Raspy,Darren Stein
4401,0,Action|Comedy|Science Fiction,43630,,en,0.0206,,United States of America,2005-01-01,0,97.0,The Helix... Loaded,4.8,2,,
4402,0,Drama|Action|Thriller,56491,rebel|usa president|hostage|airplane,en,0.429587,,United States of America,2006-04-21,0,88.0,In Her Line of Fire,3.3,9,Sergeant Major Lynn Delaney|Vice President Walker|Armstrong|Sharon Serrano|Murphy|Petelo|Hammer|Logan|Admiral Winters|Solia|Jon Ellison|Kindall|Rosen|Olive,Brian Trenchard-Smith
4403,0,Comedy|Drama,99826,stand-up comedy,en,0.098351,Next Wednesday Productions,United States of America,2002-01-16,0,96.0,The Jimmy Show,8.0,1,Jimmy O'Brien|Annie|Ray|Ruth|Wendy,Frank Whaley
4404,1000000,Crime|Drama,186935,drug cartel|extreme violence,es,3.629777,Mantarraya Producciones|No Dream Cinema|Lemming Film|Le Pacte|Fondo para la Producción Cinematográfica de Calidad (FOPROCINE)|ZDF/Arte|unafilm|Centre National du Cinéma et de L'image Animée (CNC)|Tres Tunas|Consejo Nacional para la Cultura y las Artes (CONACULTA)|Ticoman|Iké Asistencia|Fonds Sud Cinéma|Ministère des Affaires Etrangères et Européennes|Film- und Medienstiftung NRW|Netherland Filmfund|Sundance / NHK International Filmmakers Award,Mexico,2013-08-09,0,105.0,Heli,6.2,32,||||American Commander,Amat Escalante
4405,0,Family|Comedy,357441,,en,0.060002999999999994,,Pakistan,2015-07-31,0,0.0,Karachi se Lahore,8.0,1,|||Tiwana,
4406,900000,Drama|Romance,19344,bisexuality|australia|twin brother|friends|melbourne|teacher|lesbian|lgbt|woman director,en,7.145832,Big Easy Pictures|Divine Light Pictures,United States of America,2006-03-08,0,76.0,Loving Annabelle,6.4,55,Annabelle|Simone Bradley|Colins|Kristen|Cat Pegrum|Mother Immaculata|Father Harris|Michael|Sister Claire|Lauren|Barry|Senator Tillman|Senator's Aid|Senator's Aid|Martha|Schoolgirl|Gardener|Singer|Guitar|Drums|Bass|Waiter|Receptionist|Male Detective|Female Detective,Katherine Brooks
4407,1000000,Drama|Comedy,242083,talent|delusion|fame|teenager|viral video,en,3.638411,Honora Productions|Brooks Media,United States of America,2014-01-21,0,96.0,Hits,4.9,23,Katelyn|Dave|Donovan|Cory|Larson|Babatunde|Crystal|Rich|Julian|Christina Casserta|Juli|Maddy|Bennie|Marshal|Woman at Dump|Megyn McKibbens|Christian|Mrs. Torelli|Dale|Juli's Friend,David Cross
4408,0,Action|Crime|Drama|Thriller,18869,police|revenge|independent film|video camera|on the run,en,1.255771,,United States of America,2006-01-01,0,99.0,Jimmy and Judy,5.4,8,Jimmy Wright|Judy|Uncle Rodney,Randall Rubin|Jon Schroder
4409,0,Comedy|Romance,26673,sport,en,0.783842,SuperMassive Films,United States of America,2009-01-01,0,84.0,Frat Party,3.5,4,Duffy|Adriana|Mac|Kelly|Chad|Michela|Stefano,Robert Bennett
4410,0,Drama,41830,london england|beatnik,en,0.118324,Tricastle,United Kingdom,1965-04-22,0,94.0,The Party's Over,6.1,6,Moise|Carson|Libby|Melina|Geronimo|Tutzi|Phillip|Hector|Fran|Ada|Aloner|Ben|Nina,Guy Hamilton
4411,0,Drama,37694,woman director,en,0.023681,,,2004-07-02,0,87.0,Proud,5.5,3,Larry's Father|Lieutenant Westin|Yeoman Of The Flagship,Mary Pat Kelly
4412,0,Drama,63287,rape|drug abuse|independent film,en,2.9485759999999996,The Poker House,United States of America,2008-06-20,0,93.0,The Poker House,6.1,47,Agnes|Sarah|Duval|Cammie|Bee|Sheila|Daniel|Dolly|Stymie|Clyde Senior|Darla|Maurice,Lori Petty
4413,0,,335874,,en,0.24385300000000001,,United States of America,2015-04-03,0,90.0,Childless,4.5,2,|||||,Charlie Levi
4414,0,Horror,34592,racist|religion,en,1.563711,Splendid Film,United States of America,2009-01-01,0,92.0,ZMD: Zombies of Mass Destruction,4.7,31,Frida Abbas|Tom Hunt|Lance Murphy|Reverend Haggis|Joe Miller|Ali Abbas|Cheryl Banks|Mayor Burton|Brian Miller|Derek Blaine|Judy Miller|Mrs. Hunt|Lisa|Clive|Dr. Raimi|Mohammed Mustafa|J.D.|J.R.,Kevin Hamedani
4415,1000000,Horror|Thriller,92635,,en,0.6534949999999999,,,2012-03-16,0,85.0,Snow White: A Deadly Summer,4.8,11,Snow|Eve|Grant|Hunter|Bob|Cole|Lauren|Mya|Lyla|Sean|Male Teen,David DeCoteau
4416,0,Romance|Drama,258755,,es,1.233688,Baleuko S.L.|Departamento de Cultura del Gobierno Vasco|Bitart New Media,Spain,2014-10-03,0,96.0,Hidden Away,7.6,26,Rafa|Ibrahim|Alicia|José,Mikel Rueda
4417,1000000,Comedy|Drama|Romance,96534,,de,0.153625,,United States of America,2011-06-11,0,90.0,My Last Day Without You,5.7,3,Niklas|Leticia|Pastor Johnson|Luz|Mahdi,Stefan C. Schaefer
4418,0,Comedy|Romance,21283,,en,0.328498,Triumphant Pictures,United States of America,2009-05-19,0,85.0,Steppin: The Movie,5.0,4,Terence|Jennifer|Trevor,Michael Taliferro
4419,1000000,Western,272724,,en,0.4594,Rapid Heart Pictures,United States of America,2014-06-01,0,84.0,Doc Holliday's Revenge,3.2,3,Judge Wells|Elizabeth|William|Joseph|Charlie|Millard|Clark,David DeCoteau
