,budget,genres,id,keywords,original_language,popularity,production_companies,production_countries,date,revenue,runtime,title,vote_average,vote_count,actor,director
3134,0,Drama|Foreign|Romance,14608,fire|classroom|hostage|rain|horse|rifle|children|teacher|school|rural setting|school teacher|based on short story|algeria|journey|1950s|algerian war|mountain,en,2.131524,BBC Films|Samuel Goldwyn Company|Renaissance Films,United Kingdom|United States of America,2007-02-02,0,116.0,Partition,6.4,6,Luke Perry|LeAnn Rimes|Jimmi Simpson,
3135,0,Comedy,34417,father son relationship|capitalism|based on novel|smoking|lie|cigarette|research|law|health|marketing|politics|politician|tobacco|liar|dark comedy|cancer|independent film|money|morality|social satire|cigarette smoking|business|advertising|guilt|humiliation|lobby|bribe|corporation|lung cancer|lobbyist|tobacco industry|nicotine,en,0.304566,Fox Searchlight Pictures|Ad Hominem Enterprises|This Is That Productions|Lone Star Film Group|Savage Productions,Canada|United States of America,2010-03-09,0,85.0,Good Intentions,5.0,6,Song Kang-ho|Lee Byung-hun|Jung Woo-sung|Yoon Je-moon|Song Young-chang|Lee Chung-a|Kim Kwang-il|Ma Dong-seok|Jo Kyeong-hun|Lee Hang-soo|Hyun Joong Kang|Lee Sung-min|Oh Dal-su|Kim Min-jae|Son Byung-ho|Ryu Seung-su,
3136,10000000,Action|Adventure|Comedy|Western,15067,prague|bratislava|castration|ladies' man|student|torture|penis|torture porn,ko,11.847324,Fox 2000 Pictures,India,2008-07-16,0,130.0,"The Good, The Bad, The Weird",7.1,193,Paz de la Huerta|Katrina Bowden|Kathleen Turner|Judd Nelson|Boris Kodjoe|Corbin Bleu|Niecy Nash|Adam Herschman|Melanie Scrofano|Michael Eklund|Lauro Chartrand|Martin Donovan,
3137,10,Horror|Thriller,78383,adolescence|age difference|self-discovery|coming of age|love affair|youth|family|woman director|teaching the ways of the world|parents and children|love and romance|teenage life,en,10.013629,United Artists,Denmark|France|Germany|Sweden,2013-09-28,10000000,99.0,Nurse 3-D,4.9,119,Sienna Guillory|Tyler Mane|Callum Keith Rennie|Dustin Milligan|Graham Greene|Laura Bertram|Michael Eklund|Alex Zahara|Glynis Davies|Teach Grant|Donavon Stinson|Bronwen Smith|Jody Racicot|Melody B. Choi|Shawn Campbell|Aieisha Li|Dean Hinchey|Raymond Yu|Michael Warren Choi|Paul Gross,
3138,10000000,Drama|Action|Comedy|Western,43090,salesclerk,en,3.753703,Paul Schiff Productions,Australia,2010-04-30,0,89.0,Gunless,6.7,27,Jesse Eisenberg|Kristen Stewart|Martin Starr|Kristen Wiig|Bill Hader|Ryan Reynolds|Margarita Levieva|Kelsey Ford|Michael Zegen|Ryan McFarland|Jack Gilpin|Matt Bush|Todd Cioppa|Stephen Mast|Adam Kroloff|Wendie Malick|Dan Bittner,
3139,9500000,Comedy,16614,suicide|bomb|prostitute|rape|sex|hotel|based on novel|terrorist|fight|nudity|satire,en,19.978021,The Ultimate Gift LLC|Dean River Productions,India,2009-04-03,17164377,107.0,Adventureland,6.4,737,Andy García|Richard Bradford|Nestor Carbonell|Enrique Murciano|Dominik García-Lorido|Dustin Hoffman|Bill Murray|Lorena Feijóo|Steven Bauer|Juan Fernández|Jsu Garcia|William Marquez|Julio Oscar Mechoso|Tomás Milián|Inés Sastre,
3140,9600000,Drama|Romance,9700,assertion|investigation|internal affairs|narcotics cop,en,3.5885290000000003,JF Productions|Metro-Goldwyn-Mayer (MGM),United States of America|United Kingdom,2005-09-03,4386236,144.0,The Lost City,6.0,24,Ice Cube|Mike Epps|Justin Pierce|John Witherspoon|Don Curry|Jacob Vargas|Lobo Sebastian|Rolando Molina|Lisa Rodríguez|Tom Lister Jr.|Kym Whitley|Amy Hill|Tamala Jones|The Lady of Rage|Clifton Powell|Kirk Jones|Michael Rapaport,
3141,11000000,Comedy,10471,sport,en,9.337388,Elevation Filmworks|Ursa Major Films LLC,United States of America,2000-01-12,59827328,98.0,Next Friday,6.4,135,Hayden Christensen|Adrien Brody|Jordana Brewster|Akon|Laura Cayouette|Elena Sanchez|Tory Kittles|Luis Da Silva Jr.|Joe Chrest|Judd Lormand|John L. Armijo|Lance E. Nichols|Aaron V. Williamson|Rachel Bilson|Carol Sutton,
3142,10000000,Action,250066,infidelity|con man|thief|independent film|business|manufacturing|industrial accident|duringcreditsstinger|sexless marriage|misfortune,en,11.431434,Trust the Man LLC,United States of America,2014-09-11,0,94.0,American Heist,4.3,158,Sean Connery|Akiko Wakabayashi|Karin Dor|Mie Hama|Tetsurō Tamba|Teru Shimada|Donald Pleasence|Bernard Lee|Lois Maxwell|Desmond Llewelyn|Charles Gray|Tsai Chin|Burt Kwouk|Michael Chow|Ronald Rich|Jeanne Roland,
3143,9500000,Action|Thriller|Adventure,667,journalist|musical|concert|independent film,en,28.675890999999996,Channel Four Films|Single Cell Pictures|Newmarket Capital Group|Goldwyn Films|Killer Films|Zenith Entertainment|Miramax,United States of America,1967-06-12,111584787,117.0,You Only Live Twice,6.5,531,Ed Speleers|Will Poulter|Alfie Allen|Sebastian de Souza|Emma Rigby|Thomas Kretschmann|Graham McTavish|Malese Jow,
3144,10,Drama|Action|Comedy|Crime,208869,seattle|shanghai|future|insurance salesman|dystopia,en,9.702760000000001,Fox International Productions|Fox Video Korea,Bahamas|France|United Kingdom|United States of America,2014-04-30,0,102.0,Plastic,6.1,86,Emmanuelle Riva|Jean-Louis Trintignant|Isabelle Huppert|William Shimell|Rita Blanco|Dinara Drukarova|Carole Franck|Laurent Capelluto|Damien Jouillerot|Walid Afkir|Ramón Agirre|Jean-Michel Monroc,
3145,8900000,Drama|Romance,86837,racehorse,fr,17.151293,Twentieth Century Fox Film Corporation|Ryan Murphy Productions|Twentieth Century Fox Television,United States of America,2012-07-01,19839492,127.0,Amour,7.5,400,Tom Skerritt|Nancy Allen|Heather O'Rourke|Lara Flynn Boyle|Kipley Wentz|Zelda Rubinstein|Richard Fire|Nathan Davis,
3146,10500000,Horror|Thriller,10306,butler|dublin|maid,en,11.225044,American Zoetrope|Prommitr International Production,Italy,1988-06-10,14144000,98.0,Poltergeist III,4.5,123,Roger Cross|Scott Adkins|Daniella Alonso|Bruce Payne|Jesse Garcia|Yo Santhaveesuk|Layke Anderson|Rocky Marshall|Stuart Milligan|Henry Garrett|Dimiter Doichinov|Owen Davis|Stephanie Caleb|Jillian Batherson|Borislava Kostadinova|Dilyana Popova|Iasna Simidova|Lindsay Clift|Michelle West,
3147,9500000,Horror|Science Fiction,106845,new york|from rags to riches|family relationships|bollywood|racer|starvation,en,5.346205,TF1 Films Production|Same Player|Studio Canal|Cinéfrance 1888,United States of America,2015-10-16,0,87.0,Re-Kill,4.9,34,Spencer Tracy|Milton Berle|Sid Caesar|Buddy Hackett|Mickey Rooney|Moe Howard|Larry Fine|Joe DeRita|Ethel Merman|Dick Shawn|Phil Silvers|Terry-Thomas|Jonathan Winters|Edie Adams|Dorothy Provine|Eddie 'Rochester' Anderson|Jim Backus|Ben Blue|Joe E. Brown|Alan Carney|Chick Chandler|Barrie Chase|Lloyd Corrigan|William Demarest|Andy Devine|Selma Diamond|Peter Falk|Norman Fell|Paul Ford|Stan Freberg|Louise Glenn|Leo Gorcey|Sterling Holloway|Marvin Kaplan|Edward Everett Horton|Don Knotts|Charles Lane|Mike Mazurki|Charles McGraw|Cliff Norton|Zasu Pitts|Carl Reiner|Madlyn Rhue|Roy Roberts|Jimmy Durante|Jack Benny|Jerry Lewis|Buster Keaton|Nick Stewart|Jesse White|Sammee Tong|Doodles Weaver|Arnold Stang,
3148,9400000,Action|Adventure|Comedy|Crime,11576,civil war|parents kids relationship|1970s|puberty|totalitarian regime|cutting the cord|punk|bomb alarm|war|adult animation|punk band|woman director,en,14.562991,Les Films Alain Sarde|Thin Man Films,United States of America,1963-11-07,60000000,163.0,"It's a Mad, Mad, Mad, Mad World",7.0,140,Penélope Cruz|Carmen Maura|Lola Dueñas|Blanca Portillo|Yohana Cobo|Chus Lampreave|Antonio de la Torre|Carlos Blanco|María Isabel Díaz|Neus Sanz|Leandro Rivera|Yolanda Ramos|Carlos García Cambero|Natalia Roig|Eli Iranzo|Fanny de Castro|Concha Galán|Magdalena Brotto|Pepa Aniorte|Isabel Ayúcar|Elvira Cuadrupani|María Alfonsa Rosso|Agustín Almodóvar|Mila Espiga|Valeria Vereau,
3149,12899867,Comedy|Drama|Romance,219,basement|hole|little brother,es,19.747809,Island Film Group|Trailblazer Films|Screen East,United States of America,2006-03-16,85582407,121.0,Volver,7.3,406,Rodger Bumpass|Jackie Burroughs|Joe Flaherty|Harold Ramis|John Candy|Don Francks|Caroline Semple|Richard Romanus|Susan Roman|Harvey Atkin|Al Waxman|Marilyn Lightstone|Glenis Wootton Gross|Eugene Levy|John Vernon|George Touliatos|August Schellenberg|Vlasta Vrána|Alice Playten,
3150,9300000,Animation|Science Fiction,11827,dictator|trainer|classroom|fascism|group dynamics|education|national socialism|training|squatter|anarchist|group|gymnasium|learning and teaching|violence in schools|homepage|social experiment,en,12.928269,Renaissance Films,United States of America,1981-08-07,0,90.0,Heavy Metal,6.2,148,Michael Angarano|Sam Rockwell|Clive Revill|Jemaine Clement|Jennifer Coolidge|Héctor Jiménez|Suzanne May|Halley Feiffer|Steve Berg,
3151,10000000,Action|Comedy|Thriller,22820,model,en,3.193777,"Det Danske Filminstitut|Wüste Filmproduktion|Studio Babelsberg|TV2 Danmark|Sveriges Television (SVT)|Canal+|Yleisradio (YLE)|Match Factory, The|Medienboard Berlin-Brandenburg|Sirena Film|Fonds Eurimages du Conseil de l'Europe|Deutsche Filmförderfonds (DFFF)|Nimbus Film Productions|Wüste Film Ost|OC Film|Duckling A/S|Mainstream|Kameraudlejningen|4½|Nordic Film och TV Fund|Filmförderung Hamburg Schleswig-Holstein|Sandrew Metronome Denmark|TV2 Norge|NFP Marketing & Distribution|Substanz Film",France|United States of America,2009-09-30,0,89.0,Gentlemen Broncos,6.2,51,Ian McKellen|Annette Bening|Jim Broadbent|Kristin Scott Thomas|Adrian Dunbar|Maggie Smith|Tim McInnerny|Robert Downey Jr.|Edward Hardwicke|Nigel Hawthorne|Jim Carter|Dominic West|John Wood|Roger Hammond|Bill Paterson|Donald Sumpter|James Dreyfus|Derek Lyons,
3152,0,Drama|War,31174,self-defense|widower,en,5.107235,Lakeshore Entertainment|Intermedia Films|Cinerenta Medienbeteiligungs KG,United States of America,1995-12-29,0,104.0,Richard III,6.9,49,James Marsden|Thomas Jane|Piper Perabo|Scott Glenn|Michaela McManus|Billy Bob Thornton|Adam Beach|Kelly Curran|Reese Alexander|Luisa D'Oliveira|Sean O. Roberts|Bill Croft|Mariel Belanger|Mark Acheson|Michael Jonsson|Patrick Sabongui|Garry Chalk|Alvin Sanders|Sarah Desjardins|Carson Reaume|Seth Isaac Johnson,
3153,10000000,Action|Horror|Thriller,244316,bible|suspense|biblical code|revelation (book),en,10.073144000000001,Revolution Films|Channel Four Films|Screen Yorkshire|Lipsync Productions,United States of America,2015-02-27,0,94.0,Into the Grizzly Maze,5.1,74,Hrithik Roshan|Bárbara Mori|Kabir Bedi|Kangana Ranaut|Nicholas Brown|Steven Michael Quezada|Ivan Brutsche|Luce Rains|Camme Tyla|Anand Tiwari|Dave Colon|Yuri Suri|Clark Sanchez|Madhuri Bhatia|Jamie Haqqani|Ronald Robert Hamilton|Bob Brahamabhatt|Cynthia Lee|Shaun Webb|Patricio Trujillo,
3154,0,Drama|Action|Romance,37737,sexuality|becoming an adult|puberty|first time|oscar award|pregnancy and birth|pregnant minor|precocity|partnership|teenager|teenage pregnancy,en,4.807549,France 2 Cinéma|Canal+|TPS Star|Union Générale Cinématographique (UGC)|SBS Films|Sofica UGC 1|Soficinéma 5|Centre National de la Cinématographie (CNC),Germany|United Kingdom|United States of America,2010-05-21,0,131.0,Kites,6.0,40,Kirsten Dunst|Charlotte Gainsbourg|Kiefer Sutherland|Charlotte Rampling|John Hurt|Alexander Skarsgård|Stellan Skarsgård|Brady Corbet|Udo Kier|Jesper Christensen|Cameron Spurr|Deborah Fronko,
3155,7400000,Drama|Science Fiction,62215,spy|fight|secret organization|satellite|secret agent|plastic surgery|smuggling|murder|extortion|violence|millionaire|fingerprints|dirt bike|woman drowned|casino owner|old woman murdered|high dive|gender disguise|aftercreditsstinger|master villain,da,36.173598,Velvet Steamroller Entertainment|Dash Films|Future Films|Muse Productions|PalmStar Media,United States of America,2011-05-26,21817298,136.0,Melancholia,7.0,885,Josh Lucas|Rachael Taylor|Rohan Nichol|Luke Ford|Arthur Angel|John Batchelor|Koko|Keisha Castle-Hughes|Noah Taylor|Loene Carmen|Loene Carmen|Jacquy Phillips,
3156,0,Drama|Comedy|Family,66125,italy|love at first sight|loss of father|patriarch|organized crime|mafia|lawyer|italian american|crime family|rise to power|mob boss|1940s,en,5.499412,Paramount Pictures|Rimfire Films,United States of America,2011-08-04,0,92.0,Red Dog,7.1,83,Shah Rukh Khan|Katrina Kaif|Anushka Sharma|Anupam Kher|Bindal Parikh|Prerak Patel|Sharib Hashmi|Jasmine Jardot|Gireesh Sahedev|Amarinder Sodhi|Varun Thakur|Jay Conroy|Rishi Kapoor|Neetu Singh,
3157,0,Drama|Romance,132316,dancing|dance|locksmith|welder,hi,5.900535,Good Story Productions|POP6|Codex Pictures,Canada|United States of America,2012-11-13,0,176.0,Jab Tak Hai Jaan,7.3,66,Tom Skerritt|Sigourney Weaver|Veronica Cartwright|Harry Dean Stanton|John Hurt|Ian Holm|Yaphet Kotto|Bolaji Badejo|Helen Horton|Eddie Powell,
3158,11000000,Horror|Action|Thriller|Science Fiction,348,date|sex|jealousy|fight|architect|gallery|interview|sister|party|love|friends|fate|los angeles|summer|ikea|year|heartache,en,94.184658,Miramax Films|Dimension Films|MDP Worldwide|RCD Productions Ltd.,United States of America,1979-05-25,104931801,117.0,Alien,7.9,4470,Marilyn Burns|Allen Danziger|Paul A. Partain|William Vail|Teri McMinn|Edwin Neal|Jim Siedow|Gunnar Hansen|John Dugan|Robert Courtin|William Creamer|John Henry Faulk|Jerry Green|Ed Guinn|Joe Bill Hogan|Perry Lorenz|John Larroquette,
3159,85000,Horror,30497,love triangle|scotland|mother|adultery|sexuality|jealousy|culture clash|isolation|eroticism|strangeness|penalty|violent husband|new zealand|maori|arranged marriage|piano lessons|settler|wilderness|deceived husband|marriage|secret love|woman director,en,29.262427000000002,New South Wales Film & Television Office|Pacific Film and Television Commission|Screen Australia|The Silence Productions|Lucky Country Productions,United Kingdom,1974-10-01,30859000,83.0,The Texas Chain Saw Massacre,7.2,590,Dakota Fanning|Kristen Stewart|Michael Shannon|Riley Keough|Stella Maeve|Scout Taylor-Compton|Alia Shawkat|Johnny Lewis|Hannah Marks|Keir O'Donnell|Tatum O'Neal|Brett Cullen|Brendan Sexton III|Peggy Stewart|Time Winters|Lisa Long|Robert Romanus|Allie Grant,
3160,10000000,Drama|Music,27586,dancing|florida|strip club|male stripper|novice,en,17.611971,Les Productions du Trésor|Mars Film Corporation|Chaocorp|Shortcom,United States of America,2010-03-19,2995811,106.0,The Runaways,6.3,254,Chaim Topol|Norma Crane|Leonard Frey|Molly Picon|Paul Mann|Rosalind Harris|Michele Marsh|Neva Small|Paul Michael Glaser|Ray Lovelock|Elaine Edwards|Candy Bonstein|Shimen Ruskin|Zvee Scooler|Louis Zorich|Alfie Scopp|Howard Goorney|Barry Dennen|Vernon Dobtcheff|Ruth Madoc|Patience Collier|Tutte Lemkow|Brian Coburn|George Little|Arnold Diamond|Marika Rivera|Mark Malicz|Aharon Ipalé|Roger Lloyd Pack|Vladimir Medar|Walter Cartier|Otto Diamant|Harry Ditson|Harry Fielder|Judith Harte|Miki Iveria|Carl Jaffe|Danny Mann|Alfred Maron|Albin Pahernik|Kenneth Waller,
3161,9000000,Drama|Romance,14811,witch|loss of mother|small town|death penalty|lighthouse|cowardliness|spirit|witch hunt,en,7.623978999999999,The Weinstein Company|Open City Films|GreeneStreet Films,United States of America,1971-11-03,83304330,181.0,Fiddler on the Roof,7.4,134,Sean Connery|Claudine Auger|Adolfo Celi|Luciana Paluzzi|Rik Van Nutter|Guy Doleman|Molly Peters|Martine Beswick|Bernard Lee|Desmond Llewelyn|Lois Maxwell|Roland Culver|Earl Cameron|Paul Stassino|Rose Alba|Philip Locke|George Pravda|Edward Underdown|Kevin McClory,
3162,5500000,Adventure|Action|Thriller,660,london england|new york|bomb|england|spy|sheriff|dual identity|secret identity|drug traffic|tarot cards|heroin|crocodile|jamaica|secret mission|secret intelligence service|motorboat|drug smuggle|voodoo|tombstone|aftercreditsstinger,en,31.035999999999998,Lucasfilm|Cartoon Network Studios,United States of America,1965-12-16,141195658,130.0,Thunderball,6.5,562,Shanley Caswell|Josh Hutcherson|Spencer Locke|Dane Cook|A.D. Johnson|Walter Perez|Erica Shaffer|Yves Bright|Parker Bagley|Tiffany Boone|Alison Woods|Lindsey Morgan|Jonathan Park|Travis Fleetwood|Marque Richardson|Will Wallace|Richard Brake|Aaron Perilo|J.R. Osborne|Michael Esparza|Matthew Albrecht|Kate Kelton|Tammy Minoff|Amanda Leatherman|Jan Anderson|James Black|Arthur Darbinyan|Ilana Cohn|Harry Anthony Shelley|Jay Brian Winnick|Jesse Heiman|Jessica Lee|Percy Daggs III|Carrie Wiita|Allison Paige,
3163,10000000,Horror|Comedy|Science Fiction,68684,mississippi|childhood memory|dog,en,10.424596000000001,SC Films International|Baumgarten Management and Productions (BMP)|Thorbak|SC International Pictures|Thor Pictures,United States of America,2011-03-16,0,93.0,Detention,5.7,129,Nicole Grimaudo|Riccardo Scamarcio|Alessandro Preziosi|Lunetta Savino|Ennio Fantastichini|Elena Sofia Ricci|Ilaria Occhini|Bianca Nappi|Daniele Pecci|Carolina Crescentini|Massimiliano Gallo|Paola Minaccioni|Emanuela Gabrieli|Giorgio Marchesi|Matteo Taranto|Gea Martire,
3164,7000000,Comedy|Drama|Romance,40794,lovesickness|love of one's life|narration|lovers|kiss|daughter|affection|relation|make a match|sex education|relationship|divorce|father daughter relationship|past relationship,it,7.720692,Warner Bros.,United States of America,2010-02-12,8220215,110.0,Loose Cannons,7.0,118,Jada Pinkett Smith|Queen Latifah|Vivica A. Fox|Kimberly Elise|Blair Underwood|John C. McGinley|Ella Joyce|Charles Robinson|Dr. Dre|WC|F. Gary Gray|Mark Thompson|Geoff Callan|Natalie Desselle|Thomas Jefferson Byrd|Chaz Lamar Shepherd|Samuel Monroe Jr.,
3165,9000000,Drama|Action|Crime,9400,african american|wedding|class differences|martha's vineyard,en,6.717994,Fox Searchlight Pictures|Butcher's Run Films|Informant Media,United States of America,1996-11-06,41590886,118.0,Set It Off,6.9,66,Nia Long|Morris Chestnut|Harold Perrineau|Terrence Howard|Sanaa Lathan|Taye Diggs|Regina Hall|Monica Calhoun,
3166,9000000,Drama|Comedy,16162,telecaster|communist|political activism|tv show|politician|government|anti-communism,en,3.9510410000000005,Twentieth Century Fox Film Corporation,United States of America,1999-10-22,34573780,120.0,The Best Man,6.8,38,Catherine Hicks|Chris Sarandon|Alex Vincent|Brad Dourif|Dinah Manoff|Ed Gale,
3167,9000000,Horror|Thriller,10585,gay|self-fulfilling prophecy|based on novel|journalism|identity|dream|literature research|literature|dying and death|biography,en,27.600842999999998,Sneak Preview Productions,United States of America,1988-11-08,44196684,87.0,Child's Play,6.3,581,Michael Moore|George W. Bush|Bill Clinton|Hillary Clinton|Billy Crystal|Tony Benn,
3168,9000000,Documentary,2359,gunslinger|anti terror|ambush|mexico|showdown|guitar|nudity|hitman|bartender|revenge|tragic hero|shootout|mariachi|explosion|extreme violence|brutality|drug lord|leg brace|concealed weapon|flashback|bookstore,en,14.098951999999999,Paramount Pictures|Dino de Laurentiis Cinematografica|Marianne Productions,United States of America,2007-05-18,24538513,123.0,Sicko,7.3,235,Frank Grillo|Carmen Ejogo|Zach Gilford|Kiele Sanchez|Zoë Borde|Justina Machado|John Beasley|Jack Conley|Noel Gugliemi|Castulo Guerra|Michael Kenneth Williams|Edwin Hodge|Keith Stanfield|Roberta Valderrama|Nicholas Gonzalez|Niko Nicotera|Judith McConnell|Chad Morgan|Bel Hernandez|Lily Knight|Jasper Cole|Brandon Keener|Wiley B. Oscar|Amy Price-Francis|Vick Sabitjian|Adrian Sparks|Roger Schueller|Matt Lasky|Rowan Alexander|Brad Drake|Dale Dye|Carla Jimenez|Amy Paffrath|Rick Chambers|Branton Box|Brennan Feonix|Jeremy Fitzgerald|Chris Gann|Tammie Baird|Alina Andrei|Cortney Palm,
3169,9000000,Horror|Thriller,238636,female nudity|killer robot|nudity|utopia|teleportation|post-apocalyptic|dystopia|plastic surgery|escape|fugitive|robot|domed city|dystopic future|totalitarianism|population control,en,82.975841,Walt Disney Pictures|Filmkameratene A/S|Svensk Filmindustri (SF),United States of America,2014-07-17,108782847,104.0,The Purge: Anarchy,6.6,1954,Freddie Prinze Jr.|Julia Stiles|Selma Blair|Shawn Hatosy|Zak Orth|Ashton Kutcher|Rosario Dawson|Henry Winkler|Lucie Arnaz|Lauren German|Zay Harding,
3170,9000000,Comedy|Drama|Family|Romance,10472,london england|england|martial arts|assassin|exotic island|gold|hitman|secret mission|villain|bangkok|thailand|floatplane|karate|hong kong|duel|pistol|secret service|aftercreditsstinger,en,3.269459,Paramount Pictures|MTV Films|Bona Fide Productions,United Kingdom,2000-01-21,0,91.0,Down to You,4.9,70,John Cho|Kal Penn|Paula Garcés|Neil Patrick Harris|David Krumholtz|Malin Åkerman|Brooke D'Orsay|Steve Braun|Fred Willard|Robert Tinkler|Bobby Lee|Anthony Anderson|Ethan Embry|Eddie Kaye Thomas|Ryan Reynolds|Christopher Meloni,
3171,9000000,Comedy|Adventure,11282,showdown|suspicion of murder|boxer|suspension|organized crime|shootout|car chase|detroit|drug addict|one against many|megalomaniac|maverick cop|framed for murder|bar fight|exploding boat|action hero,en,18.514292,Fox Searchlight Pictures|Mirabai Films,South Korea,2004-05-30,23936908,88.0,Harold & Kumar Go to White Castle,6.6,693,Gary Oldman|Joan Allen|Jeff Bridges|Christian Slater|Sam Elliott|William Petersen|Saul Rubinek|Philip Baker Hall|Mike Binder|Kathryn Morris|Mariel Hemingway,
3172,9000000,Drama|Thriller,6521,mutant|expedition|cave|darkness|rope|climbing|bestie|appalachia|friends|female protagonist|survival horror,en,7.029126,Wonderland Sound and Vision|CBS Films|Vast Entertainment,United States of America,2000-10-13,0,126.0,The Contender,6.7,60,Giovanni Ribisi|Vin Diesel|Nia Long|Tom Everett Scott|Ben Affleck|Nicky Katt|Scott Caan|Ron Rifkin|Jamie Kennedy|Kirk Acevedo|Siobhan Fallon|Mark Webber|Judy Del Giudice,
3173,26000000,Crime|Drama|Thriller,14181,sport,en,11.233081,Twentieth Century Fox Film Corporation|Laurence Mark Productions|Columbia Pictures Corporation|Glitter Productions|Maroon Entertainment,Thailand,2000-02-18,28780255,118.0,Boiler Room,6.5,201,Eddie Murphy|Dan Aykroyd|Jamie Lee Curtis|Jim Belushi|Denholm Elliott|Ralph Bellamy|Don Ameche|Paul Gleason|Kristin Holby|Frank Oz|Robert Earl Jones|Richard Hunt|Ralph Clanton|Bryan Clark|Giancarlo Esposito,
3174,40600000,Comedy,1621,found footage,en,34.022209000000004,Gold Circle Films,Italy|United States of America,1983-06-07,90400000,116.0,Trading Places,7.1,738,Katie Cassidy|Michelle Trachtenberg|Kristen Cloke|Mary Elizabeth Winstead|Lacey Chabert|Andrea Martin|Crystal Lowe|Karin Konoval|Dean Friss|Robert Mann|Jessica Harmon|Leela Savasta|Kathleen Kole|Cainan Wiebe|Alycia Purrott|Oliver Hudson,
3175,9000000,Horror|Thriller,9656,lsd|looking for  birth parents|half-brother|independent film,en,4.134327,Hanmac Films,France,2006-12-25,21510851,84.0,Black Christmas,4.8,119,Jamie Foxx|Morris Chestnut|Jennifer Esposito|Gabrielle Union|Peter MacNicol|Heather Headley|Octavia Spencer,
3176,0,Comedy|Romance,16428,sadistic|killing|fire|sheriff|bounty hunter|cocaine|motel|ax|sadism|psychopath|road trip|sequel|murder|rampage|antisocial personality disorder|serial killer|shootout|torture|corpse|sadist|extreme violence|brutality|maniac|violence|stabbing|killing spree|held at gunpoint|cult film|roadkill|macabre|misogynist|road movie|killer clown|painted face|evil clown|homicidal maniac|sadistic horror,en,6.9047339999999995,BBC Films|Pathé Renn Productions|UK Film Council|Screen Australia|Australian Film Finance Corporation (AFFC)|Hopscotch Productions|Jan Chapman Pictures,France|United Kingdom,2004-05-14,0,85.0,Breakin' All the Rules,5.8,21,Kenneth Branagh|Derek Jacobi|Brian Blessed|James Larkin|Paul Scofield|Emma Thompson|Judi Dench|Simon Shepherd|James Simmons|Charles Kay|Alec McCowen|Fabian Cartwright|Stephen Simms|Jay Villiers|Ian Holm|Danny Webb|Michael Williams|Jimmy Yuill|Paul Gregory|Edward Jewesbury|John Sessions|Shaun Prendergast|Richard Briers|Robbie Coltrane|Christian Bale|Geraldine McEwan|Michael Maloney|Richard Clifford|David Parfitt|Christopher Ravenscroft,
3177,9000000,War|Drama|History|Action|Romance,10705,california|hip-hop|harvard university|geek|coming of age|teenager|drug|high school student,en,4.641006,Fox Searchlight Pictures|Red Chillies Entertainment|Foxstar,United States of America,1989-10-05,0,137.0,Henry V,7.4,71,Laura Linney|Philip Seymour Hoffman|Philip Bosco|Cara Seymour|Peter Friedman|David Zayas|Gbenga Akinnagbe|Tonye Patano|Guy Boyd|Debra Monk|Rosemary Murphy|Hal Blankenship|Joan Jaffe|Salem Ludwig|Maddie Corman|Margo Martindale|Michael Blackson|Sidné Anderson|Zoe Kazan|Jennifer Lim,
3178,0,Drama,8272,upper class|halloween|psychopath|urban legend|youth|satanic ritual,en,5.663889,Sudden Storm Productions|FilmNation Entertainment|Treehouse Pictures|Before the Door Pictures|Washington Square Films|Black Bear Pictures,Australia,2007-01-19,0,114.0,The Savages,6.8,110,Roselyn Sánchez|Sofía Vergara|Jaci Velasquez|Eduardo Verástegui|Lisa Vidal|Freddy Rodríguez|María Conchita Alonso|D. L. Hughley|Germán Legarreta,
3179,0,Comedy|Romance,24621,professor|dark comedy|telephone call|aftercreditsstinger|1960s,en,1.118511,BIM Distribuzione|Matador Pictures|Diaphana Films|Bórd Scannán na hÉireann|Element Films|UK Film Council|Pathé Distribution|Irish Film Board|Tornasol Films|Sixteen Films|Regent Capital|EMC Produktion|Cinéart|TV3 Television Network Ireland|Filmcoopi Zürich|Oil Flick Films No.2,Czech Republic|Denmark|Finland|France|Germany|Norway|Sweden,2003-04-16,6126237,80.0,Chasing Papi,6.3,16,Benicio del Toro|Ryan Phillippe|Juliette Lewis|James Caan|Taye Diggs|Nicky Katt|Geoffrey Lewis|Sarah Silverman|Dylan Kussman|Scott Wilson|Kristin Lehman|Henry Griffin|Armando Guerrero|Andres Orozco|Irene Santiago,
3180,8500000,Action|Crime|Drama|Thriller,1619,independent film,en,8.775844000000001,Dharma Productions,United States of America,2000-09-08,19125401,119.0,The Way of the Gun,6.4,100,Kieran Culkin|Claire Danes|Jeff Goldblum|Jared Harris|Amanda Peet|Ryan Phillippe|Bill Pullman|Susan Sarandon|Rory Culkin|Peter Anthony Tambakis|Bill Irwin|Kathleen Gati|Gannon Forrester|Celia Weston|Elizabeth Jagger,
